FromYear,ToYear,County,From_Class,To_Class,Acres,Hectares
1996,1998,Mariposa,SI_Farmland,Water,0,0
1996,1998,Mariposa,SI_Farmland,Total,0,0
1996,1998,Mariposa,U_Farmland,P_Farmland,0,0
1996,1998,Mariposa,U_Farmland,SI_Farmland,0,0
1996,1998,Mariposa,U_Farmland,U_Farmland,NA,NA
1996,1998,Mariposa,U_Farmland,LI_Farmland,0,0
1996,1998,Mariposa,U_Farmland,Total_Farmland,0,0
1996,1998,Mariposa,U_Farmland,Grazing,0,0
1996,1998,Mariposa,U_Farmland,Total_Agriculture,0,0
1996,1998,Mariposa,U_Farmland,Urban,0,0
1996,1998,Mariposa,U_Farmland,Other,0,0
1996,1998,Mariposa,U_Farmland,Water,0,0
1996,1998,Mariposa,U_Farmland,Total,0,0
1996,1998,Mariposa,LI_Farmland,P_Farmland,0,0
1996,1998,Mariposa,LI_Farmland,SI_Farmland,0,0
1996,1998,Mariposa,LI_Farmland,U_Farmland,0,0
1996,1998,Mariposa,LI_Farmland,LI_Farmland,NA,NA
1996,1998,Mariposa,LI_Farmland,Total_Farmland,0,0
1996,1998,Mariposa,LI_Farmland,Grazing,0,0
1996,1998,Mariposa,LI_Farmland,Total_Agriculture,0,0
1996,1998,Mariposa,LI_Farmland,Urban,0,0
1996,1998,Mariposa,LI_Farmland,Other,0,0
1996,1998,Mariposa,LI_Farmland,Water,0,0
1996,1998,Mariposa,LI_Farmland,Total,0,0
1996,1998,Mariposa,Total_Farmland,P_Farmland,0,0
1996,1998,Mariposa,Total_Farmland,SI_Farmland,0,0
1996,1998,Mariposa,Total_Farmland,U_Farmland,0,0
1996,1998,Mariposa,Total_Farmland,LI_Farmland,0,0
1996,1998,Mariposa,Total_Farmland,Total_Farmland,0,0
1996,1998,Mariposa,Total_Farmland,Grazing,0,0
1996,1998,Mariposa,Total_Farmland,Total_Agriculture,0,0
1996,1998,Mariposa,Total_Farmland,Urban,0,0
1996,1998,Mariposa,Total_Farmland,Other,0,0
1996,1998,Mariposa,Total_Farmland,Water,0,0
1996,1998,Mariposa,Total_Farmland,Total,0,0
1996,1998,Mariposa,Grazing,P_Farmland,0,0
1996,1998,Mariposa,Grazing,SI_Farmland,0,0
1996,1998,Mariposa,Grazing,U_Farmland,0,0
1996,1998,Mariposa,Grazing,LI_Farmland,0,0
1996,1998,Mariposa,Grazing,Total_Farmland,0,0
1996,1998,Mariposa,Grazing,Grazing,NA,NA
1996,1998,Mariposa,Grazing,Total_Agriculture,0,0
1996,1998,Mariposa,Grazing,Urban,6,1.214058
1996,1998,Mariposa,Grazing,Other,20,4.04686
1996,1998,Mariposa,Grazing,Water,0,0
1996,1998,Mariposa,Grazing,Total,26,5.260918
1996,1998,Mariposa,Total_Agriculture,P_Farmland,0,0
1996,1998,Mariposa,Total_Agriculture,SI_Farmland,0,0
1996,1998,Mariposa,Total_Agriculture,U_Farmland,0,0
1996,1998,Mariposa,Total_Agriculture,LI_Farmland,0,0
1996,1998,Mariposa,Total_Agriculture,Total_Farmland,0,0
1996,1998,Mariposa,Total_Agriculture,Grazing,0,0
1996,1998,Mariposa,Total_Agriculture,Total_Agriculture,0,0
1996,1998,Mariposa,Total_Agriculture,Urban,6,1.214058
1996,1998,Mariposa,Total_Agriculture,Other,20,4.04686
1996,1998,Mariposa,Total_Agriculture,Water,0,0
1996,1998,Mariposa,Total_Agriculture,Total,26,5.260918
1996,1998,Mariposa,Urban,P_Farmland,0,0
1996,1998,Mariposa,Urban,SI_Farmland,0,0
1996,1998,Mariposa,Urban,U_Farmland,0,0
1996,1998,Mariposa,Urban,LI_Farmland,0,0
1996,1998,Mariposa,Urban,Total_Farmland,0,0
1996,1998,Mariposa,Urban,Grazing,9,1.821087
1996,1998,Mariposa,Urban,Total_Agriculture,9,1.821087
1996,1998,Mariposa,Urban,Urban,NA,NA
1996,1998,Mariposa,Urban,Other,25,5.058575
1996,1998,Mariposa,Urban,Water,0,0
1996,1998,Mariposa,Urban,Total,34,6.879662
1996,1998,Mariposa,Other,P_Farmland,0,0
1996,1998,Mariposa,Other,SI_Farmland,0,0
1996,1998,Mariposa,Other,U_Farmland,0,0
1996,1998,Mariposa,Other,LI_Farmland,0,0
1996,1998,Mariposa,Other,Total_Farmland,0,0
1996,1998,Mariposa,Other,Grazing,147,29.744421
1996,1998,Mariposa,Other,Total_Agriculture,147,29.744421
1996,1998,Mariposa,Other,Urban,92,18.615555999999998
1996,1998,Mariposa,Other,Other,NA,NA
1996,1998,Mariposa,Other,Water,0,0
1996,1998,Mariposa,Other,Total,239,48.359977
1996,1998,Mariposa,Water,P_Farmland,0,0
1996,1998,Mariposa,Water,SI_Farmland,0,0
1996,1998,Mariposa,Water,U_Farmland,0,0
1996,1998,Mariposa,Water,LI_Farmland,0,0
1996,1998,Mariposa,Water,Total_Farmland,0,0
1996,1998,Mariposa,Water,Grazing,0,0
1996,1998,Mariposa,Water,Total_Agriculture,0,0
1996,1998,Mariposa,Water,Urban,0,0
1996,1998,Mariposa,Water,Other,0,0
1996,1998,Mariposa,Water,Water,NA,NA
1996,1998,Mariposa,Water,Total,0,0
1996,1998,Mariposa,Total,P_Farmland,0,0
1996,1998,Mariposa,Total,SI_Farmland,0,0
1996,1998,Mariposa,Total,U_Farmland,0,0
1996,1998,Mariposa,Total,LI_Farmland,0,0
1996,1998,Mariposa,Total,Total_Farmland,0,0
1996,1998,Mariposa,Total,Grazing,156,31.565507999999998
1996,1998,Mariposa,Total,Total_Agriculture,156,31.565507999999998
1996,1998,Mariposa,Total,Urban,98,19.829614
1996,1998,Mariposa,Total,Other,45,9.105435
1996,1998,Mariposa,Total,Water,0,0
1996,1998,Mariposa,Total,Total,299,60.500557
1998,2000,Napa,P_Farmland,P_Farmland,NA,NA
1998,2000,Napa,P_Farmland,SI_Farmland,92,18.615555999999998
1998,2000,Napa,P_Farmland,U_Farmland,195,39.456885
1998,2000,Napa,P_Farmland,LI_Farmland,266,53.823237999999996
1998,2000,Napa,P_Farmland,Total_Farmland,553,111.895679
1998,2000,Napa,P_Farmland,Grazing,3,0.607029
1998,2000,Napa,P_Farmland,Total_Agriculture,556,112.502708
1998,2000,Napa,P_Farmland,Urban,123,24.888189
1998,2000,Napa,P_Farmland,Other,51,10.319493
1998,2000,Napa,P_Farmland,Water,0,0
1998,2000,Napa,P_Farmland,Total,730,147.71039
1998,2000,Napa,SI_Farmland,P_Farmland,31,6.272633
1998,2000,Napa,SI_Farmland,SI_Farmland,NA,NA
1998,2000,Napa,SI_Farmland,U_Farmland,131,26.506933
1998,2000,Napa,SI_Farmland,LI_Farmland,88,17.806184
1998,2000,Napa,SI_Farmland,Total_Farmland,250,50.58575
1998,2000,Napa,SI_Farmland,Grazing,8,1.618744
1998,2000,Napa,SI_Farmland,Total_Agriculture,258,52.204494
1998,2000,Napa,SI_Farmland,Urban,34,6.879662
1998,2000,Napa,SI_Farmland,Other,27,5.463261
1998,2000,Napa,SI_Farmland,Water,0,0
1998,2000,Napa,SI_Farmland,Total,319,64.547417
1998,2000,Napa,U_Farmland,P_Farmland,21,4.249203
1998,2000,Napa,U_Farmland,SI_Farmland,9,1.821087
1998,2000,Napa,U_Farmland,U_Farmland,NA,NA
1998,2000,Napa,U_Farmland,LI_Farmland,4,0.809372
1998,2000,Napa,U_Farmland,Total_Farmland,34,6.879662
1998,2000,Napa,U_Farmland,Grazing,77,15.580411
1998,2000,Napa,U_Farmland,Total_Agriculture,111,22.460072999999998
1998,2000,Napa,U_Farmland,Urban,66,13.354638
1998,2000,Napa,U_Farmland,Other,180,36.42174
1998,2000,Napa,U_Farmland,Water,0,0
1998,2000,Napa,U_Farmland,Total,357,72.236451
1998,2000,Napa,LI_Farmland,P_Farmland,1657,335.282351
1998,2000,Napa,LI_Farmland,SI_Farmland,779,157.62519699999999
1998,2000,Napa,LI_Farmland,U_Farmland,250,50.58575
1998,2000,Napa,LI_Farmland,LI_Farmland,NA,NA
1998,2000,Napa,LI_Farmland,Total_Farmland,2686,543.493298
1998,2000,Napa,LI_Farmland,Grazing,44,8.903092
1998,2000,Napa,LI_Farmland,Total_Agriculture,2730,552.39639
1998,2000,Napa,LI_Farmland,Urban,249,50.383407
1998,2000,Napa,LI_Farmland,Other,62,12.545266
1998,2000,Napa,LI_Farmland,Water,0,0
1998,2000,Napa,LI_Farmland,Total,3041,615.325063
1998,2000,Napa,Total_Farmland,P_Farmland,1709,345.804187
1998,2000,Napa,Total_Farmland,SI_Farmland,880,178.06184
1998,2000,Napa,Total_Farmland,U_Farmland,576,116.549568
1998,2000,Napa,Total_Farmland,LI_Farmland,358,72.438794
1998,2000,Napa,Total_Farmland,Total_Farmland,3523,712.854389
1998,2000,Napa,Total_Farmland,Grazing,132,26.709276
1998,2000,Napa,Total_Farmland,Total_Agriculture,3655,739.563665
1998,2000,Napa,Total_Farmland,Urban,472,95.50589599999999
1998,2000,Napa,Total_Farmland,Other,320,64.74976
1998,2000,Napa,Total_Farmland,Water,0,0
1998,2000,Napa,Total_Farmland,Total,4447,899.819321
1998,2000,Napa,Grazing,P_Farmland,51,10.319493
1998,2000,Napa,Grazing,SI_Farmland,88,17.806184
1998,2000,Napa,Grazing,U_Farmland,576,116.549568
1998,2000,Napa,Grazing,LI_Farmland,21,4.249203
1998,2000,Napa,Grazing,Total_Farmland,736,148.92444799999998
1998,2000,Napa,Grazing,Grazing,NA,NA
1998,2000,Napa,Grazing,Total_Agriculture,736,148.92444799999998
1998,2000,Napa,Grazing,Urban,21,4.249203
1998,2000,Napa,Grazing,Other,610,123.42923
1998,2000,Napa,Grazing,Water,0,0
1998,2000,Napa,Grazing,Total,1367,276.60288099999997
1998,2000,Napa,Total_Agriculture,P_Farmland,1760,356.12368
1998,2000,Napa,Total_Agriculture,SI_Farmland,968,195.868024
1998,2000,Napa,Total_Agriculture,U_Farmland,1152,233.099136
1998,2000,Napa,Total_Agriculture,LI_Farmland,379,76.687997
1998,2000,Napa,Total_Agriculture,Total_Farmland,4259,861.778837
1998,2000,Napa,Total_Agriculture,Grazing,132,26.709276
1998,2000,Napa,Total_Agriculture,Total_Agriculture,4391,888.488113
1998,2000,Napa,Total_Agriculture,Urban,493,99.755099
1998,2000,Napa,Total_Agriculture,Other,930,188.17899
1998,2000,Napa,Total_Agriculture,Water,0,0
1998,2000,Napa,Total_Agriculture,Total,5814,1176.422202
1998,2000,Napa,Urban,P_Farmland,24,4.856232
1998,2000,Napa,Urban,SI_Farmland,25,5.058575
1998,2000,Napa,Urban,U_Farmland,3,0.607029
1998,2000,Napa,Urban,LI_Farmland,9,1.821087
1998,2000,Napa,Urban,Total_Farmland,61,12.342922999999999
1998,2000,Napa,Urban,Grazing,0,0
1998,2000,Napa,Urban,Total_Agriculture,61,12.342922999999999
1998,2000,Napa,Urban,Urban,NA,NA
1998,2000,Napa,Urban,Other,49,9.914807
1998,2000,Napa,Urban,Water,0,0
1998,2000,Napa,Urban,Total,110,22.25773
1998,2000,Napa,Other,P_Farmland,170,34.39831
1998,2000,Napa,Other,SI_Farmland,252,50.990435999999995
1998,2000,Napa,Other,U_Farmland,586,118.572998
1998,2000,Napa,Other,LI_Farmland,4,0.809372
1998,2000,Napa,Other,Total_Farmland,1012,204.771116
1998,2000,Napa,Other,Grazing,0,0
1998,2000,Napa,Other,Total_Agriculture,1012,204.771116
1998,2000,Napa,Other,Urban,128,25.899904
1998,2000,Napa,Other,Other,NA,NA
1998,2000,Napa,Other,Water,0,0
1998,2000,Napa,Other,Total,1140,230.67102
1998,2000,Napa,Water,P_Farmland,0,0
1998,2000,Napa,Water,SI_Farmland,0,0
1998,2000,Napa,Water,U_Farmland,0,0
1998,2000,Napa,Water,LI_Farmland,0,0
1998,2000,Napa,Water,Total_Farmland,0,0
1998,2000,Napa,Water,Grazing,0,0
1998,2000,Napa,Water,Total_Agriculture,0,0
1998,2000,Napa,Water,Urban,0,0
1998,2000,Napa,Water,Other,104,21.043672
1998,2000,Napa,Water,Water,NA,NA
1998,2000,Napa,Water,Total,104,21.043672
1998,2000,Napa,Total,P_Farmland,1954,395.378222
1998,2000,Napa,Total,SI_Farmland,1245,251.917035
1998,2000,Napa,Total,U_Farmland,1741,352.279163
1998,2000,Napa,Total,LI_Farmland,392,79.318456
1998,2000,Napa,Total,Total_Farmland,5332,1078.892876
1998,2000,Napa,Total,Grazing,132,26.709276
1998,2000,Napa,Total,Total_Agriculture,5464,1105.602152
1998,2000,Napa,Total,Urban,621,125.655003
1998,2000,Napa,Total,Other,1083,219.13746899999998
1998,2000,Napa,Total,Water,0,0
1998,2000,Napa,Total,Total,7168,1450.394624
2000,2002,Napa,P_Farmland,P_Farmland,NA,NA
2000,2002,Napa,P_Farmland,SI_Farmland,2,0.404686
2000,2002,Napa,P_Farmland,U_Farmland,15,3.035145
2000,2002,Napa,P_Farmland,LI_Farmland,643,130.106549
2000,2002,Napa,P_Farmland,Total_Farmland,660,133.54638
2000,2002,Napa,P_Farmland,Grazing,19,3.8445169999999997
2000,2002,Napa,P_Farmland,Total_Agriculture,679,137.390897
2000,2002,Napa,P_Farmland,Urban,347,70.213021
2000,2002,Napa,P_Farmland,Other,870,176.03841
2000,2002,Napa,P_Farmland,Water,0,0
2000,2002,Napa,P_Farmland,Total,1896,383.64232799999996
2000,2002,Napa,SI_Farmland,P_Farmland,4,0.809372
2000,2002,Napa,SI_Farmland,SI_Farmland,NA,NA
2000,2002,Napa,SI_Farmland,U_Farmland,7,1.416401
2000,2002,Napa,SI_Farmland,LI_Farmland,292,59.084156
2000,2002,Napa,SI_Farmland,Total_Farmland,303,61.309929
2000,2002,Napa,SI_Farmland,Grazing,6,1.214058
2000,2002,Napa,SI_Farmland,Total_Agriculture,309,62.523987
2000,2002,Napa,SI_Farmland,Urban,84,16.996812
2000,2002,Napa,SI_Farmland,Other,300,60.7029
2000,2002,Napa,SI_Farmland,Water,0,0
2000,2002,Napa,SI_Farmland,Total,693,140.223699
2000,2002,Napa,U_Farmland,P_Farmland,64,12.949952
2000,2002,Napa,U_Farmland,SI_Farmland,27,5.463261
2000,2002,Napa,U_Farmland,U_Farmland,NA,NA
2000,2002,Napa,U_Farmland,LI_Farmland,10,2.02343
2000,2002,Napa,U_Farmland,Total_Farmland,101,20.436643
2000,2002,Napa,U_Farmland,Grazing,1305,264.057615
2000,2002,Napa,U_Farmland,Total_Agriculture,1406,284.494258
2000,2002,Napa,U_Farmland,Urban,83,16.794469
2000,2002,Napa,U_Farmland,Other,2925,591.8532749999999
2000,2002,Napa,U_Farmland,Water,0,0
2000,2002,Napa,U_Farmland,Total,4414,893.1420019999999
2000,2002,Napa,LI_Farmland,P_Farmland,1143,231.27804899999998
2000,2002,Napa,LI_Farmland,SI_Farmland,734,148.519762
2000,2002,Napa,LI_Farmland,U_Farmland,10,2.02343
2000,2002,Napa,LI_Farmland,LI_Farmland,NA,NA
2000,2002,Napa,LI_Farmland,Total_Farmland,1887,381.821241
2000,2002,Napa,LI_Farmland,Grazing,8,1.618744
2000,2002,Napa,LI_Farmland,Total_Agriculture,1895,383.439985
2000,2002,Napa,LI_Farmland,Urban,610,123.42923
2000,2002,Napa,LI_Farmland,Other,161,32.577223
2000,2002,Napa,LI_Farmland,Water,0,0
2000,2002,Napa,LI_Farmland,Total,2666,539.446438
2000,2002,Napa,Total_Farmland,P_Farmland,1211,245.037373
2000,2002,Napa,Total_Farmland,SI_Farmland,763,154.387709
2000,2002,Napa,Total_Farmland,U_Farmland,32,6.474976
2000,2002,Napa,Total_Farmland,LI_Farmland,945,191.214135
2000,2002,Napa,Total_Farmland,Total_Farmland,2951,597.114193
2000,2002,Napa,Total_Farmland,Grazing,1338,270.734934
2000,2002,Napa,Total_Farmland,Total_Agriculture,4289,867.849127
2000,2002,Napa,Total_Farmland,Urban,1124,227.43353199999999
2000,2002,Napa,Total_Farmland,Other,4256,861.1718079999999
2000,2002,Napa,Total_Farmland,Water,0,0
2000,2002,Napa,Total_Farmland,Total,9669,1956.454467
2000,2002,Napa,Grazing,P_Farmland,21,4.249203
2000,2002,Napa,Grazing,SI_Farmland,8,1.618744
2000,2002,Napa,Grazing,U_Farmland,1976,399.829768
2000,2002,Napa,Grazing,LI_Farmland,11,2.225773
2000,2002,Napa,Grazing,Total_Farmland,2016,407.92348799999996
2000,2002,Napa,Grazing,Grazing,NA,NA
2000,2002,Napa,Grazing,Total_Agriculture,2016,407.92348799999996
2000,2002,Napa,Grazing,Urban,166,33.588938
2000,2002,Napa,Grazing,Other,242,48.967006
2000,2002,Napa,Grazing,Water,0,0
2000,2002,Napa,Grazing,Total,2424,490.479432
2000,2002,Napa,Total_Agriculture,P_Farmland,1232,249.286576
2000,2002,Napa,Total_Agriculture,SI_Farmland,771,156.006453
2000,2002,Napa,Total_Agriculture,U_Farmland,2008,406.30474399999997
2000,2002,Napa,Total_Agriculture,LI_Farmland,956,193.439908
2000,2002,Napa,Total_Agriculture,Total_Farmland,4967,1005.037681
2000,2002,Napa,Total_Agriculture,Grazing,1338,270.734934
2000,2002,Napa,Total_Agriculture,Total_Agriculture,6305,1275.7726149999999
2000,2002,Napa,Total_Agriculture,Urban,1290,261.02247
2000,2002,Napa,Total_Agriculture,Other,4498,910.138814
2000,2002,Napa,Total_Agriculture,Water,0,0
2000,2002,Napa,Total_Agriculture,Total,12093,2446.933899
2000,2002,Napa,Urban,P_Farmland,416,84.174688
2000,2002,Napa,Urban,SI_Farmland,182,36.826426
2000,2002,Napa,Urban,U_Farmland,94,19.020242
2000,2002,Napa,Urban,LI_Farmland,334,67.582562
2000,2002,Napa,Urban,Total_Farmland,1026,207.603918
2000,2002,Napa,Urban,Grazing,213,43.099059
2000,2002,Napa,Urban,Total_Agriculture,1239,250.702977
2000,2002,Napa,Urban,Urban,NA,NA
2000,2002,Napa,Urban,Other,867,175.431381
2000,2002,Napa,Urban,Water,0,0
2000,2002,Napa,Urban,Total,2106,426.13435799999996
2000,2002,Napa,Other,P_Farmland,677,136.986211
2000,2002,Napa,Other,SI_Farmland,393,79.520799
2000,2002,Napa,Other,U_Farmland,3423,692.620089
2000,2002,Napa,Other,LI_Farmland,65,13.152295
2000,2002,Napa,Other,Total_Farmland,4558,922.279394
2000,2002,Napa,Other,Grazing,62,12.545266
2000,2002,Napa,Other,Total_Agriculture,4620,934.82466
2000,2002,Napa,Other,Urban,1096,221.76792799999998
2000,2002,Napa,Other,Other,NA,NA
2000,2002,Napa,Other,Water,0,0
2000,2002,Napa,Other,Total,5716,1156.592588
2000,2002,Napa,Water,P_Farmland,0,0
2000,2002,Napa,Water,SI_Farmland,0,0
2000,2002,Napa,Water,U_Farmland,0,0
2000,2002,Napa,Water,LI_Farmland,0,0
2000,2002,Napa,Water,Total_Farmland,0,0
2000,2002,Napa,Water,Grazing,0,0
2000,2002,Napa,Water,Total_Agriculture,0,0
2000,2002,Napa,Water,Urban,0,0
2000,2002,Napa,Water,Other,0,0
2000,2002,Napa,Water,Water,NA,NA
2000,2002,Napa,Water,Total,0,0
2000,2002,Napa,Total,P_Farmland,2325,470.447475
2000,2002,Napa,Total,SI_Farmland,1346,272.353678
2000,2002,Napa,Total,U_Farmland,5525,1117.9450749999999
2000,2002,Napa,Total,LI_Farmland,1355,274.174765
2000,2002,Napa,Total,Total_Farmland,10551,2134.9209929999997
2000,2002,Napa,Total,Grazing,1613,326.379259
2000,2002,Napa,Total,Total_Agriculture,12164,2461.300252
2000,2002,Napa,Total,Urban,2386,482.790398
2000,2002,Napa,Total,Other,5365,1085.570195
2000,2002,Napa,Total,Water,0,0
2000,2002,Napa,Total,Total,19915,4029.660845
2002,2004,Napa,P_Farmland,P_Farmland,NA,NA
2002,2004,Napa,P_Farmland,SI_Farmland,1,0.202343
2002,2004,Napa,P_Farmland,U_Farmland,3,0.607029
2002,2004,Napa,P_Farmland,LI_Farmland,171,34.600653
2002,2004,Napa,P_Farmland,Total_Farmland,175,35.410025
2002,2004,Napa,P_Farmland,Grazing,0,0
2002,2004,Napa,P_Farmland,Total_Agriculture,175,35.410025
2002,2004,Napa,P_Farmland,Urban,39,7.891376999999999
2002,2004,Napa,P_Farmland,Other,128,25.899904
2002,2004,Napa,P_Farmland,Water,0,0
2002,2004,Napa,P_Farmland,Total,342,69.201306
2002,2004,Napa,SI_Farmland,P_Farmland,2,0.404686
2002,2004,Napa,SI_Farmland,SI_Farmland,NA,NA
2002,2004,Napa,SI_Farmland,U_Farmland,2,0.404686
2002,2004,Napa,SI_Farmland,LI_Farmland,108,21.853044
2002,2004,Napa,SI_Farmland,Total_Farmland,112,22.662416
2002,2004,Napa,SI_Farmland,Grazing,0,0
2002,2004,Napa,SI_Farmland,Total_Agriculture,112,22.662416
2002,2004,Napa,SI_Farmland,Urban,20,4.04686
2002,2004,Napa,SI_Farmland,Other,54,10.926522
2002,2004,Napa,SI_Farmland,Water,0,0
2002,2004,Napa,SI_Farmland,Total,186,37.635798
2002,2004,Napa,U_Farmland,P_Farmland,500,101.1715
2002,2004,Napa,U_Farmland,SI_Farmland,10,2.02343
2002,2004,Napa,U_Farmland,U_Farmland,NA,NA
2002,2004,Napa,U_Farmland,LI_Farmland,16,3.237488
2002,2004,Napa,U_Farmland,Total_Farmland,526,106.432418
2002,2004,Napa,U_Farmland,Grazing,94,19.020242
2002,2004,Napa,U_Farmland,Total_Agriculture,620,125.45266
2002,2004,Napa,U_Farmland,Urban,14,2.832802
2002,2004,Napa,U_Farmland,Other,217,43.908431
2002,2004,Napa,U_Farmland,Water,0,0
2002,2004,Napa,U_Farmland,Total,851,172.193893
2002,2004,Napa,LI_Farmland,P_Farmland,290,58.67947
2002,2004,Napa,LI_Farmland,SI_Farmland,188,38.040484
2002,2004,Napa,LI_Farmland,U_Farmland,1,0.202343
2002,2004,Napa,LI_Farmland,LI_Farmland,NA,NA
2002,2004,Napa,LI_Farmland,Total_Farmland,479,96.922297
2002,2004,Napa,LI_Farmland,Grazing,3,0.607029
2002,2004,Napa,LI_Farmland,Total_Agriculture,482,97.529326
2002,2004,Napa,LI_Farmland,Urban,178,36.017054
2002,2004,Napa,LI_Farmland,Other,78,15.782753999999999
2002,2004,Napa,LI_Farmland,Water,0,0
2002,2004,Napa,LI_Farmland,Total,738,149.329134
2002,2004,Napa,Total_Farmland,P_Farmland,792,160.255656
2002,2004,Napa,Total_Farmland,SI_Farmland,199,40.266256999999996
2002,2004,Napa,Total_Farmland,U_Farmland,6,1.214058
2002,2004,Napa,Total_Farmland,LI_Farmland,295,59.691185
2002,2004,Napa,Total_Farmland,Total_Farmland,1292,261.42715599999997
2002,2004,Napa,Total_Farmland,Grazing,97,19.627271
2002,2004,Napa,Total_Farmland,Total_Agriculture,1389,281.054427
2002,2004,Napa,Total_Farmland,Urban,251,50.788092999999996
2002,2004,Napa,Total_Farmland,Other,477,96.517611
2002,2004,Napa,Total_Farmland,Water,0,0
2002,2004,Napa,Total_Farmland,Total,2117,428.36013099999997
2002,2004,Napa,Grazing,P_Farmland,3,0.607029
2002,2004,Napa,Grazing,SI_Farmland,2,0.404686
2002,2004,Napa,Grazing,U_Farmland,251,50.788092999999996
2002,2004,Napa,Grazing,LI_Farmland,0,0
2002,2004,Napa,Grazing,Total_Farmland,256,51.799808
2002,2004,Napa,Grazing,Grazing,NA,NA
2002,2004,Napa,Grazing,Total_Agriculture,256,51.799808
2002,2004,Napa,Grazing,Urban,42,8.498406
2002,2004,Napa,Grazing,Other,75,15.175725
2002,2004,Napa,Grazing,Water,0,0
2002,2004,Napa,Grazing,Total,373,75.473939
2002,2004,Napa,Total_Agriculture,P_Farmland,795,160.862685
2002,2004,Napa,Total_Agriculture,SI_Farmland,201,40.670943
2002,2004,Napa,Total_Agriculture,U_Farmland,257,52.002151
2002,2004,Napa,Total_Agriculture,LI_Farmland,295,59.691185
2002,2004,Napa,Total_Agriculture,Total_Farmland,1548,313.226964
2002,2004,Napa,Total_Agriculture,Grazing,97,19.627271
2002,2004,Napa,Total_Agriculture,Total_Agriculture,1645,332.854235
2002,2004,Napa,Total_Agriculture,Urban,293,59.286499
2002,2004,Napa,Total_Agriculture,Other,552,111.693336
2002,2004,Napa,Total_Agriculture,Water,0,0
2002,2004,Napa,Total_Agriculture,Total,2490,503.83407
2002,2004,Napa,Urban,P_Farmland,14,2.832802
2002,2004,Napa,Urban,SI_Farmland,0,0
2002,2004,Napa,Urban,U_Farmland,0,0
2002,2004,Napa,Urban,LI_Farmland,8,1.618744
2002,2004,Napa,Urban,Total_Farmland,22,4.451546
2002,2004,Napa,Urban,Grazing,0,0
2002,2004,Napa,Urban,Total_Agriculture,22,4.451546
2002,2004,Napa,Urban,Urban,NA,NA
2002,2004,Napa,Urban,Other,4,0.809372
2002,2004,Napa,Urban,Water,0,0
2002,2004,Napa,Urban,Total,26,5.260918
2002,2004,Napa,Other,P_Farmland,85,17.199155
2002,2004,Napa,Other,SI_Farmland,81,16.389783
2002,2004,Napa,Other,U_Farmland,503,101.77852899999999
2002,2004,Napa,Other,LI_Farmland,0,0
2002,2004,Napa,Other,Total_Farmland,669,135.367467
2002,2004,Napa,Other,Grazing,0,0
2002,2004,Napa,Other,Total_Agriculture,669,135.367467
2002,2004,Napa,Other,Urban,581,117.561283
2002,2004,Napa,Other,Other,NA,NA
2002,2004,Napa,Other,Water,0,0
2002,2004,Napa,Other,Total,1250,252.92875
2002,2004,Napa,Water,P_Farmland,0,0
2002,2004,Napa,Water,SI_Farmland,0,0
2002,2004,Napa,Water,U_Farmland,0,0
2002,2004,Napa,Water,LI_Farmland,0,0
2002,2004,Napa,Water,Total_Farmland,0,0
2002,2004,Napa,Water,Grazing,0,0
2002,2004,Napa,Water,Total_Agriculture,0,0
2002,2004,Napa,Water,Urban,0,0
2002,2004,Napa,Water,Other,0,0
2002,2004,Napa,Water,Water,NA,NA
2002,2004,Napa,Water,Total,0,0
2002,2004,Napa,Total,P_Farmland,894,180.894642
2002,2004,Napa,Total,SI_Farmland,282,57.060725999999995
2002,2004,Napa,Total,U_Farmland,760,153.78068
2002,2004,Napa,Total,LI_Farmland,303,61.309929
2002,2004,Napa,Total,Total_Farmland,2239,453.045977
2002,2004,Napa,Total,Grazing,97,19.627271
2002,2004,Napa,Total,Total_Agriculture,2336,472.673248
2002,2004,Napa,Total,Urban,874,176.847782
2002,2004,Napa,Total,Other,556,112.502708
2002,2004,Napa,Total,Water,0,0
2002,2004,Napa,Total,Total,3766,762.023738
2004,2006,Napa,P_Farmland,P_Farmland,NA,NA
2004,2006,Napa,P_Farmland,SI_Farmland,4,0.809372
2004,2006,Napa,P_Farmland,U_Farmland,7,1.416401
2004,2006,Napa,P_Farmland,LI_Farmland,428,86.60280399999999
2004,2006,Napa,P_Farmland,Total_Farmland,439,88.828577
2004,2006,Napa,P_Farmland,Grazing,9,1.821087
2004,2006,Napa,P_Farmland,Total_Agriculture,448,90.649664
2004,2006,Napa,P_Farmland,Urban,113,22.864759
2004,2006,Napa,P_Farmland,Other,344,69.605992
2004,2006,Napa,P_Farmland,Water,0,0
2004,2006,Napa,P_Farmland,Total,905,183.120415
2004,2006,Napa,SI_Farmland,P_Farmland,0,0
2004,2006,Napa,SI_Farmland,SI_Farmland,NA,NA
2004,2006,Napa,SI_Farmland,U_Farmland,1,0.202343
2004,2006,Napa,SI_Farmland,LI_Farmland,109,22.055387
2004,2006,Napa,SI_Farmland,Total_Farmland,110,22.25773
2004,2006,Napa,SI_Farmland,Grazing,3,0.607029
2004,2006,Napa,SI_Farmland,Total_Agriculture,113,22.864759
2004,2006,Napa,SI_Farmland,Urban,27,5.463261
2004,2006,Napa,SI_Farmland,Other,156,31.565507999999998
2004,2006,Napa,SI_Farmland,Water,0,0
2004,2006,Napa,SI_Farmland,Total,296,59.893527999999996
